Date,Country,Tonnes
2020-06,Uzbekistan,342.2
2020-06,Pakistan,64.64
2020-06,Jordan,52.08
2020-06,Austria,279.99
2020-06,Kazakhstan,378.48
2020-06,Kenya,0.02
2020-06,Nepal,6.43
2020-06,Finland,49.14
2020-06,Costa Rica,0.0
2020-06,Paraguay,8.19
2020-06,Ghana,8.74
2020-06,Tunisia,6.84
2020-06,Azerbaijan,0.0
2020-06,Bosnia and Herzegovina,2.99
2020-06,Honduras,0.69
2020-06,Dominican Republic,0.57
2020-06,Trinidad and Tobago,1.94
2020-06,Iceland,1.98
2020-06,Slovakia,31.69
2020-06,Portugal,382.54
2020-06,Mauritius,12.44
2020-06,Sri Lanka,6.7
2020-06,Belarus,49.25
2020-06,Ireland,6.0
2020-06,Albania,2.8
2020-06,Lithuania,5.82
2020-06,Latvia,6.66
2020-06,Bolivia,42.51
2020-06,Mozambique,3.93
2020-06,Cameroon,0.0
2020-06,North Macedonia,6.9
2020-06,Greece,113.74
2020-06,El Salvador,1.37
2020-06,Nicaragua,0.0
2020-06,Armenia,0.0
2020-06,Mongolia,17.73
2020-06,Haiti,1.81
2020-06,Papua New Guinea,1.33
2020-06,Kyrgyzstan,11.81
2020-06,Estonia,0.25
2020-06,Bahrain,4.67
2020-06,Ecuador,23.8
2020-06,Aruba,3.11
2020-06,Fiji,0.03
2020-06,Luxembourg,2.24
2020-06,Slovenia,3.17
2020-06,Malta,0.47
2020-06,Tajikistan,17.19
2020-06,Chad,0.0
2020-06,Suriname,1.46
2020-06,Cyprus,13.9
2020-06,Comoros,0.02
2020-06,Burundi,0.03
2020-09,China,1948.31
2020-09,Japan,765.22
2020-09,Switzerland,1040.0
2020-09,India,668.25
2020-09,"Taiwan, China",423.63
2020-09,Hong Kong SAR,2.08
2020-09,Saudi Arabia,323.07
2020-09,Russian Federation,2298.65
2020-09,South Korea,104.45
2020-09,Brazil,67.36
2020-09,Singapore,127.4
2020-09,Afghanistan,21.87
2020-09,Thailand,153.96
2020-09,Mexico,119.94
2020-09,Czech Republic,8.86
2020-09,United Kingdom,310.29
2020-09,Indonesia,78.57
2020-09,United States of America,8133.46
2020-09,Poland,228.66
2020-09,Malaysia,38.88
2020-09,United Arab Emirates,40.22
2020-09,Canada,0.0
2020-09,Philippines,191.13
2020-09,Libya,116.64
2020-09,France,2436.1
2020-09,Norway,0.0
2020-09,Peru,34.67
2020-09,Denmark,66.55
2020-09,Spain,281.58
2020-09,Germany,3362.45
2020-09,Italy,2451.84
2020-09,Colombia,4.14
2020-09,Iraq,96.42
2020-09,Algeria,173.56
2020-09,Sweden,125.72
2020-09,Kuwait,78.97
2020-09,South Africa,125.31
2020-09,Australia,79.85
2020-09,Bangladesh,13.97
2020-09,Romania,103.65
2020-09,Turkey,435.11
2020-09,Chile,0.25
2020-09,Qatar,51.56
2020-09,Argentina,61.74
2020-09,Nigeria,21.37
2020-09,Hungary,31.51
2020-09,Bulgaria,40.83
2020-09,Egypt,79.87
2020-09,Morocco,22.12
2020-09,Lebanon,286.83
2020-09,Ukraine,25.5
2020-09,Croatia,0.0
2020-09,Belgium,227.4
2020-09,Cambodia,40.49
2020-09,Guatemala,6.89
2020-09,Oman,0.02
2020-09,Uruguay,0.1
2020-09,Netherlands,612.45
2020-09,Uzbekistan,307.3
2020-09,Jordan,61.42
2020-09,Pakistan,64.64
2020-09,Serbia,32.11
2020-09,Austria,279.99
2020-09,Nepal,6.43
2020-09,Dominican Republic,0.57
2020-09,Kazakhstan,383.33
2020-09,Finland,49.14
2020-09,Kenya,0.02
2020-09,Tunisia,6.84
2020-09,Costa Rica,0.0
2020-09,Paraguay,8.19
2020-09,Portugal,382.57
2020-09,Bosnia and Herzegovina,2.99
2020-09,Slovakia,31.69
2020-09,Honduras,0.69
2020-09,Ghana,8.74
2020-09,Azerbaijan,0.0
2020-09,Trinidad and Tobago,1.94
2020-09,Iceland,1.98
2020-09,Ireland,6.0
2020-09,Mauritius,12.44
2020-09,Sri Lanka,6.7
2020-09,Albania,2.8
2020-09,Latvia,6.66
2020-09,Lithuania,5.82
2020-09,Greece,113.84
2020-09,Belarus,49.34
2020-09,El Salvador,1.37
2020-09,Cameroon,0.0
2020-09,Bolivia,42.51
2020-09,Mozambique,3.94
2020-09,North Macedonia,6.89
2020-09,Nicaragua,0.0
2020-09,Mongolia,15.37
2020-09,Haiti,1.81
2020-09,Armenia,0.0
2020-09,Estonia,0.25
2020-09,Bahrain,4.67
2020-09,Papua New Guinea,1.33
2020-09,Kyrgyzstan,16.77
2020-09,Ecuador,31.27
2020-09,Tajikistan,10.81
2020-09,Fiji,0.03
2020-09,Aruba,3.11
2020-09,Slovenia,3.17
2020-09,Luxembourg,2.24
2020-09,Malta,0.22
2020-09,Chad,0.0
2020-09,Suriname,1.46
2020-09,Cyprus,13.9
2020-09,Comoros,0.02
2020-09,Burundi,0.03
2020-12,China,1948.31
2020-12,Japan,765.22
2020-12,Switzerland,1040.0
2020-12,India,676.64
2020-12,"Taiwan, China",423.63
2020-12,Hong Kong SAR,2.08
2020-12,Russian Federation,2298.53
2020-12,Saudi Arabia,323.07
2020-12,South Korea,104.45
2020-12,Singapore,127.4
2020-12,Brazil,67.36
2020-12,Afghanistan,21.87
2020-12,Thailand,153.96
2020-12,Mexico,120.06
2020-12,Czech Republic,9.49
2020-12,United Kingdom,310.29
2020-12,Poland,228.66
2020-12,United States of America,8133.46
2020-12,Indonesia,78.57
2020-12,Malaysia,38.88
2020-12,United Arab Emirates,57.6
2020-12,Philippines,188.78
2020-12,Canada,0.0
2020-12,France,2436.19
2020-12,Norway,0.0
2020-12,Peru,34.67
2020-12,Libya,116.64
2020-12,Denmark,66.55
2020-12,Spain,281.58
2020-12,Germany,3362.45
2020-12,Italy,2451.84
2020-12,Colombia,4.14
2020-12,Sweden,125.72
2020-12,Turkey,394.64
2020-12,Algeria,173.56
2020-12,Iraq,96.42
2020-12,Kuwait,78.97
2020-12,South Africa,125.35
2020-12,Romania,103.65
2020-12,Bangladesh,13.97
2020-12,Hungary,31.51
2020-12,Australia,79.85
2020-12,Chile,0.25
2020-12,Qatar,56.71
2020-12,Nigeria,21.37
2020-12,Argentina,61.74
2020-12,Bulgaria,40.83
2020-12,Morocco,22.12
2020-12,Egypt,80.23
2020-12,Ukraine,26.13
2020-12,Lebanon,286.83
2020-12,Croatia,0.0
2020-12,Belgium,227.4
2020-12,Cambodia,45.47
2020-12,Guatemala,6.89
2020-12,Netherlands,612.45
2020-12,Uruguay,0.1
2020-12,Oman,0.02
2020-12,Uzbekistan,332.49
2020-12,Pakistan,64.64
2020-12,Serbia,35.65
2020-12,Austria,279.99
2020-12,Jordan,61.41
2020-12,Kazakhstan,387.86
2020-12,Nepal,6.43
2020-12,Dominican Republic,0.57
2020-12,Finland,49.14
2020-12,Tunisia,6.84
2020-12,Paraguay,8.19
2020-12,Bosnia and Herzegovina,2.99
2020-12,Kenya,0.02
2020-12,Honduras,0.69
2020-12,Azerbaijan,0.0
2020-12,Slovakia,31.69
2020-12,Ghana,8.74
2020-12,Costa Rica,0.0
2020-12,Ireland,6.0
2020-12,Trinidad and Tobago,1.94
2020-12,Mauritius,12.44
2020-12,Iceland,1.98
2020-12,Portugal,382.57
2020-12,Sri Lanka,6.7
2020-12,Ecuador,31.27
2020-12,Greece,113.9
2020-12,Latvia,6.66
2020-12,Albania,2.8
2020-12,Lithuania,5.82
2020-12,Belarus,50.02
2020-12,Mongolia,8.16
2020-12,Cameroon,0.0
2020-12,Mozambique,3.94
2020-12,North Macedonia,6.89
2020-12,Nicaragua,0.0
2020-12,El Salvador,1.37
2020-12,Bolivia,42.51
2020-12,Armenia,0.0
2020-12,Papua New Guinea,1.33
2020-12,Haiti,1.81
2020-12,Bahrain,4.67
2020-12,Estonia,0.25
2020-12,Kyrgyzstan,16.77
2020-12,Tajikistan,13.88
2020-12,Slovenia,3.17
2020-12,Fiji,0.03
2020-12,Aruba,3.11
2020-12,Luxembourg,2.27
2020-12,Malta,0.19
2020-12,Suriname,1.46
2020-12,Cyprus,13.9
2020-12,Chad,0.0
2020-12,Comoros,0.02
2020-12,Burundi,0.03
2021-03,China,1948.31
2021-03,Japan,845.97
2021-03,Switzerland,1040.0
2021-03,India,695.31
2021-03,"Taiwan, China",423.63
2021-03,Hong Kong SAR,2.08
2021-03,Saudi Arabia,323.07
2021-03,Russian Federation,2295.42
2021-03,South Korea,104.45
2021-03,Singapore,127.4
2021-03,Brazil,67.36
2021-03,Afghanistan,21.87
2021-03,Thailand,153.96
2021-03,Mexico,119.87
2021-03,Czech Republic,9.77
2021-03,United Kingdom,310.29
2021-03,Poland,228.66
2021-03,Indonesia,78.57
2021-03,United States of America,8133.46
2021-03,Malaysia,38.88
2021-03,United Arab Emirates,54.18
2021-03,Philippines,164.05
2021-03,Canada,0.0
2021-03,Peru,34.67
2021-03,Norway,0.0
2021-03,France,2436.29
2021-03,Libya,116.64
2021-03,Denmark,66.55
2021-03,Germany,3362.45
2021-03,Spain,281.58
2021-03,Italy,2451.84
2021-03,Colombia,4.68
2021-03,Iraq,96.26
2021-03,Turkey,399.86
2021-03,Sweden,125.72
2021-03,South Africa,125.35
2021-03,Algeria,173.56
2021-03,Kuwait,78.97
2021-03,Australia,79.85
2021-03,Bangladesh,13.97
2021-03,Romania,103.64
2021-03,Chile,0.25
2021-03,Qatar,56.71
2021-03,Argentina,61.74
2021-03,Nigeria,21.37
2021-03,Egypt,80.39
2021-03,Morocco,22.12
2021-03,Hungary,94.49
2021-03,Bulgaria,40.83
2021-03,Ukraine,26.44
2021-03,Croatia,0.0
2021-03,Lebanon,286.83
2021-03,Belgium,227.4
2021-03,Guatemala,6.89
2021-03,Cambodia,50.45
2021-03,Oman,0.02
2021-03,Netherlands,612.45
2021-03,Uruguay,0.1
2021-03,Pakistan,64.64
2021-03,Serbia,36.04
2021-03,Uzbekistan,355.82
2021-03,Jordan,64.21
2021-03,Austria,279.99
2021-03,Dominican Republic,0.57
2021-03,Kazakhstan,395.85
2021-03,Nepal,6.43
2021-03,Finland,49.14
2021-03,Paraguay,8.19
2021-03,Tunisia,6.84
2021-03,Honduras,0.69
2021-03,Bosnia and Herzegovina,2.99
2021-03,Kenya,0.02
2021-03,Azerbaijan,0.0
2021-03,Ireland,6.0
2021-03,Slovakia,31.69
2021-03,Costa Rica,0.0
2021-03,Ghana,8.74
2021-03,Iceland,1.98
2021-03,Mauritius,12.44
2021-03,Trinidad and Tobago,1.94
2021-03,Portugal,382.57
2021-03,Latvia,6.66
2021-03,Lithuania,5.82
2021-03,Albania,2.8
2021-03,Greece,113.9
2021-03,North Macedonia,6.89
2021-03,Belarus,50.02
2021-03,Mongolia,10.57
2021-03,Ecuador,31.27
2021-03,Mozambique,3.94
2021-03,Cameroon,0.0
2021-03,Sri Lanka,6.7
2021-03,Bahrain,4.67
2021-03,Nicaragua,0.0
2021-03,Armenia,0.0
2021-03,Haiti,1.81
2021-03,El Salvador,1.37
2021-03,Estonia,0.25
2021-03,Papua New Guinea,1.33
2021-03,Bolivia,42.51
2021-03,Tajikistan,1.99
2021-03,Kyrgyzstan,16.77
2021-03,Fiji,0.03
2021-03,Slovenia,3.17
2021-03,Aruba,3.11
2021-03,Luxembourg,2.24
2021-03,Malta,0.0
2021-03,Suriname,1.46
2021-03,Cyprus,13.9
2021-03,Comoros,0.02
2021-03,Chad,0.0
2021-03,Burundi,0.03
2021-06,China,1948.31
2021-06,Japan,845.97
2021-06,Switzerland,1040.0
2021-06,India,703.71
2021-06,"Taiwan, China",423.63
2021-06,Hong Kong SAR,2.08
2021-06,Russian Federation,2292.31
2021-06,South Korea,104.45
2021-06,Saudi Arabia,323.07
2021-06,Singapore,153.74
2021-06,Brazil,121.11
2021-06,Thailand,244.16
2021-06,Mexico,120.06
2021-06,Czech Republic,9.86
2021-06,United Kingdom,310.29
2021-06,Poland,231.77
2021-06,Indonesia,78.57
2021-06,United States of America,8133.46
2021-06,Malaysia,38.88
2021-06,United Arab Emirates,55.26
2021-06,Philippines,156.15
2021-06,Canada,0.0
2021-06,Norway,0.0
2021-06,France,2436.32
2021-06,Denmark,66.55
2021-06,Libya,116.64
2021-06,Peru,34.67
2021-06,Germany,3359.12
2021-06,Spain,281.58
2021-06,Italy,2451.84
2021-06,Colombia,4.68
2021-06,Turkey,406.67
2021-06,Iraq,96.42
2021-06,Sweden,125.72
2021-06,South Africa,125.35
2021-06,Bangladesh,13.97
2021-06,Kuwait,78.97
2021-06,Chile,0.25
2021-06,Algeria,173.56
2021-06,Australia,79.85
2021-06,Romania,103.65
2021-06,Argentina,61.74
2021-06,Qatar,59.83
2021-06,Egypt,80.58
2021-06,Nigeria,21.38
2021-06,Bulgaria,40.83
2021-06,Morocco,22.12
2021-06,Hungary,94.49
2021-06,Ukraine,26.44
2021-06,Croatia,0.0
2021-06,Lebanon,286.83
2021-06,Belgium,227.4
2021-06,Guatemala,6.89
2021-06,Pakistan,64.65
2021-06,Oman,0.02
2021-06,Cambodia,50.45
2021-06,Netherlands,612.45
2021-06,Uruguay,0.09
2021-06,Serbia,36.43
2021-06,Uzbekistan,358.0
2021-06,Kazakhstan,385.94
2021-06,Jordan,62.41
2021-06,Dominican Republic,0.57
2021-06,Austria,279.99
2021-06,Finland,49.14
2021-06,Nepal,6.43
2021-06,Kenya,0.02
2021-06,Ghana,8.74
2021-06,Paraguay,8.19
2021-06,Honduras,0.69
2021-06,Tunisia,6.84
2021-06,Portugal,382.57
2021-06,Bosnia and Herzegovina,2.99
2021-06,Ireland,6.0
2021-06,Azerbaijan,0.0
2021-06,Slovakia,31.69
2021-06,Costa Rica,0.0
2021-06,Iceland,1.98
2021-06,Mauritius,12.44
2021-06,Trinidad and Tobago,1.94
2021-06,Lithuania,5.82
2021-06,Latvia,6.66
2021-06,Belarus,50.09
2021-06,Albania,2.8
2021-06,North Macedonia,6.89
2021-06,Greece,113.96
2021-06,Ecuador,31.27
2021-06,Bahrain,4.67
2021-06,Cameroon,0.0
2021-06,Mongolia,13.16
2021-06,Sri Lanka,6.7
2021-06,Mozambique,3.94
2021-06,Nicaragua,0.0
2021-06,Armenia,0.0
2021-06,El Salvador,1.37
2021-06,Estonia,0.25
2021-06,Haiti,1.81
2021-06,Papua New Guinea,1.33
2021-06,Kyrgyzstan,7.63
2021-06,Bolivia,42.51
2021-06,Tajikistan,5.22
2021-06,Fiji,0.03
2021-06,Slovenia,3.17
2021-06,Aruba,3.11
2021-06,Luxembourg,2.24
2021-06,Malta,0.16
2021-06,Suriname,1.46
2021-06,Cyprus,13.9
2021-06,Comoros,0.02
2021-06,Chad,0.0
2021-06,Burundi,0.03
2021-09,China,1948.31
2021-09,Japan,845.97
2021-09,Switzerland,1040.0
2021-09,India,743.83
2021-09,"Taiwan, China",423.63
2021-09,Hong Kong SAR,2.08
2021-09,Russian Federation,2298.53
2021-09,Saudi Arabia,323.07
2021-09,South Korea,104.45
2021-09,Singapore,153.74
2021-09,Brazil,129.65
2021-09,United States of America,8133.47
2021-09,Thailand,244.16
2021-09,Mexico,119.93
2021-09,United Kingdom,310.29
2021-09,Czech Republic,10.17
2021-09,Poland,231.77
2021-09,Indonesia,78.57
2021-09,United Arab Emirates,54.85
2021-09,Malaysia,38.88
2021-09,Canada,0.0
2021-09,France,2436.35
2021-09,Germany,3359.09
2021-09,Philippines,157.01
2021-09,Norway,0.0
2021-09,Italy,2451.84
2021-09,Turkey,393.38
2021-09,Denmark,66.55
2021-09,Spain,281.58
2021-09,Peru,34.67
2021-09,Libya,116.64
2021-09,Colombia,4.68
2021-09,Iraq,96.42
2021-09,Sweden,125.72
2021-09,Australia,79.85
2021-09,Chile,0.25
2021-09,South Africa,125.35
2021-09,Romania,103.64
2021-09,Kuwait,78.97
2021-09,Algeria,173.56
2021-09,Bangladesh,13.97
2021-09,Nigeria,21.38
2021-09,Argentina,61.74
2021-09,Hungary,94.49
2021-09,Qatar,58.27
2021-09,Bulgaria,40.83
2021-09,Egypt,80.73
2021-09,Morocco,22.12
2021-09,Belgium,227.4
2021-09,Croatia,0.0
2021-09,Netherlands,612.45
2021-09,Ukraine,26.44
2021-09,Pakistan,64.65
2021-09,Guatemala,6.89
2021-09,Lebanon,286.83
2021-09,Oman,0.02
2021-09,Austria,279.99
2021-09,Serbia,36.93
2021-09,Uruguay,0.1
2021-09,Cambodia,50.45
2021-09,Jordan,63.86
2021-09,Finland,49.14
2021-09,Kazakhstan,397.22
2021-09,Uzbekistan,383.5
2021-09,Dominican Republic,0.57
2021-09,Ireland,7.03
2021-09,Portugal,382.57
2021-09,Ghana,8.74
2021-09,Nepal,6.43
2021-09,Kenya,0.02
2021-09,Paraguay,8.19
2021-09,Bosnia and Herzegovina,2.99
2021-09,Honduras,0.69
2021-09,Slovakia,31.69
2021-09,Tunisia,6.84
2021-09,Azerbaijan,0.0
2021-09,Greece,113.99
2021-09,Costa Rica,0.0
2021-09,Mauritius,12.44
2021-09,Iceland,1.98
2021-09,Trinidad and Tobago,1.94
2021-09,Lithuania,5.82
2021-09,Belarus,52.85
2021-09,Latvia,6.66
2021-09,Albania,2.8
2021-09,Ecuador,31.27
2021-09,Bahrain,4.67
2021-09,Cameroon,0.0
2021-09,Nicaragua,0.0
2021-09,Mozambique,3.94
2021-09,North Macedonia,6.89
2021-09,Mongolia,13.03
2021-09,El Salvador,1.37
2021-09,Armenia,0.0
2021-09,Luxembourg,2.24
2021-09,Estonia,0.25
2021-09,Kyrgyzstan,10.54
2021-09,Papua New Guinea,1.33
2021-09,Bolivia,42.51
2021-09,Haiti,1.8
2021-09,Sri Lanka,6.7
2021-09,Tajikistan,5.22
2021-09,Slovenia,3.17
2021-09,Fiji,0.03
2021-09,Aruba,3.11
2021-09,Malta,0.09
2021-09,Suriname,1.46
2021-09,Cyprus,13.9
2021-09,Comoros,0.02
2021-09,Burundi,0.03
2021-09,Chad,0.0
2021-12,China,1948.31
2021-12,Japan,845.97
2021-12,Switzerland,1040.0
2021-12,India,754.1
2021-12,"Taiwan, China",423.63
2021-12,Russian Federation,2301.64
2021-12,Hong Kong SAR,2.08
2021-12,South Korea,104.45
2021-12,Saudi Arabia,323.07
2021-12,Singapore,153.74
2021-12,Brazil,129.65
2021-12,United States of America,8133.47
2021-12,Thailand,244.16
2021-12,Mexico,120.03
2021-12,United Kingdom,310.29
2021-12,Czech Republic,10.58
2021-12,Poland,230.84
2021-12,Indonesia,78.57
2021-12,United Arab Emirates,55.43
2021-12,Malaysia,38.88
2021-12,Canada,0.0
2021-12,France,2436.47
2021-12,Philippines,158.81
2021-12,Germany,3359.09
2021-12,Norway,0.0
2021-12,Italy,2451.84
2021-12,Denmark,66.55
2021-12,Peru,34.67
2021-12,Spain,281.58
2021-12,Libya,116.64
2021-12,Turkey,394.24
2021-12,Iraq,96.42
2021-12,Colombia,4.68
2021-12,Sweden,125.72
2021-12,Australia,79.85
2021-12,Chile,0.25
2021-12,South Africa,125.35
2021-12,Algeria,173.56
2021-12,Romania,103.64
2021-12,Bangladesh,13.97
2021-12,Kuwait,78.97
2021-12,Nigeria,21.38
2021-12,Qatar,56.73
2021-12,Hungary,94.49
2021-12,Bulgaria,40.83
2021-12,Argentina,54.77
2021-12,Egypt,80.91
2021-12,Morocco,22.12
2021-12,Ukraine,27.06
2021-12,Belgium,227.4
2021-12,Netherlands,612.45
2021-12,Croatia,0.0
2021-12,Guatemala,6.89
2021-12,Oman,0.02
2021-12,Pakistan,64.65
2021-12,Lebanon,286.83
2021-12,Austria,279.99
2021-12,Cambodia,50.45
2021-12,Uruguay,0.1
2021-12,Serbia,37.34
2021-12,Jordan,64.54
2021-12,Uzbekistan,362.04
2021-12,Finland,49.02
2021-12,Dominican Republic,0.57
2021-12,Ireland,9.52
2021-12,Kazakhstan,402.38
2021-12,Portugal,382.57
2021-12,Kenya,0.02
2021-12,Ghana,8.74
2021-12,Bosnia and Herzegovina,2.99
2021-12,Paraguay,8.19
2021-12,Nepal,7.99
2021-12,Honduras,0.69
2021-12,Tunisia,6.84
2021-12,Azerbaijan,0.0
2021-12,Mauritius,12.44
2021-12,Greece,114.06
2021-12,Slovakia,31.69
2021-12,Iceland,1.98
2021-12,Costa Rica,0.0
2021-12,Trinidad and Tobago,1.94
2021-12,Ecuador,31.27
2021-12,Albania,2.8
2021-12,Belarus,53.37
2021-12,Lithuania,5.82
2021-12,Latvia,6.66
2021-12,Bahrain,4.67
2021-12,Cameroon,0.0
2021-12,Nicaragua,0.0
2021-12,Mongolia,9.67
2021-12,North Macedonia,6.89
2021-12,Mozambique,3.94
2021-12,El Salvador,1.37
2021-12,Armenia,0.0
2021-12,Papua New Guinea,1.33
2021-12,Sri Lanka,2.98
2021-12,Luxembourg,2.24
2021-12,Kyrgyzstan,10.19
2021-12,Tajikistan,1.98
2021-12,Estonia,0.25
2021-12,Haiti,1.79
2021-12,Bolivia,42.51
2021-12,Slovenia,3.17
2021-12,Fiji,0.03
2021-12,Aruba,3.11
2021-12,Malta,0.09
2021-12,Suriname,1.46
2021-12,Cyprus,13.9
2021-12,Comoros,0.02
2021-12,Burundi,0.03
2021-12,Chad,0.0
2022-03,China,1948.31
2022-03,Japan,845.97
2022-03,Switzerland,1040.0
2022-03,India,760.42
2022-03,"Taiwan, China",423.63
2022-03,Hong Kong SAR,2.08
2022-03,Russian Federation,2304.75
2022-03,South Korea,104.45
2022-03,Saudi Arabia,323.07
2022-03,Singapore,153.74
2022-03,Brazil,129.65
2022-03,United States of America,8133.47
2022-03,Thailand,244.16
2022-03,Mexico,119.91
2022-03,Czech Republic,10.92
2022-03,United Kingdom,310.29
2022-03,Poland,228.66
2022-03,Indonesia,78.57
2022-03,United Arab Emirates,56.04
2022-03,Malaysia,38.88
2022-03,Canada,0.0
2022-03,France,2436.5
2022-03,Germany,3358.5
2022-03,Philippines,151.28
2022-03,Italy,2451.84
2022-03,Norway,0.0
2022-03,Denmark,66.55
2022-03,Spain,281.58
2022-03,Peru,34.67
2022-03,Libya,116.64
2022-03,Turkey,431.11
2022-03,Iraq,96.42
2022-03,Colombia,4.68
2022-03,Australia,79.85
2022-03,Sweden,125.72
2022-03,South Africa,125.35
2022-03,Chile,0.25
2022-03,Algeria,173.56
2022-03,Kuwait,78.97
2022-03,Romania,103.64
2022-03,Bangladesh,13.97
2022-03,Argentina,61.74
2022-03,Qatar,51.29
2022-03,Nigeria,21.38
2022-03,Hungary,94.49
2022-03,Bulgaria,40.83
2022-03,Morocco,22.12
2022-03,Belgium,227.4
2022-03,Netherlands,612.45
2022-03,Egypt,125.02
2022-03,Croatia,0.0
2022-03,Ukraine,27.06
2022-03,Guatemala,6.89
2022-03,Oman,0.02
2022-03,Austria,279.99
2022-03,Cambodia,50.45
2022-03,Lebanon,286.83
2022-03,Uruguay,0.1
2022-03,Jordan,64.67
2022-03,Dominican Republic,0.57
2022-03,Uzbekistan,337.47
2022-03,Serbia,37.78
2022-03,Finland,49.02
2022-03,Pakistan,64.65
2022-03,Ireland,12.04
2022-03,Kazakhstan,368.12
2022-03,Azerbaijan,0.0
2022-03,Bosnia and Herzegovina,2.74
2022-03,Paraguay,8.19
2022-03,Ghana,8.74
2022-03,Nepal,7.99
2022-03,Honduras,0.69
2022-03,Kenya,0.02
2022-03,Tunisia,6.84
2022-03,Slovakia,31.69
2022-03,Portugal,382.57
2022-03,Greece,114.12
2022-03,Mauritius,12.44
2022-03,Ecuador,33.78
2022-03,Costa Rica,0.0
2022-03,Iceland,1.98
2022-03,Trinidad and Tobago,1.94
2022-03,Lithuania,5.82
2022-03,Albania,2.8
2022-03,Latvia,6.66
2022-03,Belarus,53.44
2022-03,Nicaragua,0.0
2022-03,Cameroon,0.0
2022-03,Bahrain,4.67
2022-03,El Salvador,1.37
2022-03,Mozambique,3.94
2022-03,North Macedonia,6.89
2022-03,Armenia,0.0
2022-03,Papua New Guinea,1.33
2022-03,Mongolia,7.64
2022-03,Luxembourg,2.24
2022-03,Estonia,0.25
2022-03,Tajikistan,1.98
2022-03,Haiti,1.8
2022-03,Slovenia,3.17
2022-03,Kyrgyzstan,10.19
2022-03,Bolivia,42.51
2022-03,Sri Lanka,0.47
2022-03,Aruba,3.11
2022-03,Fiji,0.03
2022-03,Malta,0.06
2022-03,Suriname,1.46
2022-03,Cyprus,13.9
2022-03,Chad,0.0
2022-03,Comoros,0.02
2022-03,Burundi,0.03
2022-06,China,1948.31
2022-06,Japan,845.97
2022-06,Switzerland,1040.0
2022-06,"Taiwan, China",423.63
2022-06,India,767.89
2022-06,Saudi Arabia,323.07
2022-06,Russian Federation,2323.41
2022-06,Hong Kong SAR,2.08
2022-06,South Korea,104.45
2022-06,Brazil,129.65
2022-06,Singapore,153.74
2022-06,United States of America,8133.47
2022-06,Thailand,244.16
2022-06,Mexico,119.92
2022-06,United Kingdom,310.29
2022-06,Czech Republic,11.31
2022-06,Poland,228.67
2022-06,Indonesia,78.57
2022-06,United Arab Emirates,55.25
2022-06,Malaysia,38.88
2022-06,Canada,0.0
2022-06,France,2436.63
2022-06,Germany,3355.14
2022-06,Philippines,153.85
2022-06,Italy,2451.84
2022-06,Norway,0.0
2022-06,Libya,116.64
2022-06,Spain,281.58
2022-06,Peru,34.67
2022-06,Denmark,66.55
2022-06,Iraq,130.32
2022-06,Turkey,457.7
2022-06,Colombia,4.68
2022-06,Sweden,125.72
2022-06,South Africa,125.35
2022-06,Australia,79.85
2022-06,Algeria,173.56
2022-06,Kuwait,78.97
2022-06,Chile,0.25
2022-06,Romania,103.64
2022-06,Bangladesh,14.03
2022-06,Argentina,61.74
2022-06,Qatar,57.52
2022-06,Nigeria,21.38
2022-06,Hungary,94.49
2022-06,Bulgaria,40.83
2022-06,Morocco,22.12
2022-06,Belgium,227.4
2022-06,Netherlands,612.45
2022-06,Croatia,0.0
2022-06,Egypt,125.19
2022-06,Ukraine,27.06
2022-06,Guatemala,6.89
2022-06,Austria,279.99
2022-06,Oman,0.02
2022-06,Cambodia,50.45
2022-06,Lebanon,286.83
2022-06,Uruguay,0.1
2022-06,Dominican Republic,0.57
2022-06,Uzbekistan,363.91
2022-06,Jordan,68.31
2022-06,Serbia,38.2
2022-06,Finland,49.02
2022-06,Ireland,12.04
2022-06,Pakistan,64.65
2022-06,Kazakhstan,383.93
2022-06,Azerbaijan,0.0
2022-06,Paraguay,8.19
2022-06,Kenya,0.02
2022-06,Nepal,7.99
2022-06,Slovakia,31.69
2022-06,Bosnia and Herzegovina,2.74
2022-06,Honduras,0.69
2022-06,Tunisia,6.84
2022-06,Portugal,382.57
2022-06,Mauritius,12.44
2022-06,Ghana,8.74
2022-06,Trinidad and Tobago,1.94
2022-06,Ecuador,33.78
2022-06,Iceland,1.98
2022-06,Costa Rica,0.0
2022-06,Lithuania,5.82
2022-06,Albania,3.11
2022-06,Greece,114.18
2022-06,Latvia,6.66
2022-06,Belarus,53.64
2022-06,Nicaragua,0.0
2022-06,Bahrain,4.67
2022-06,Cameroon,0.0
2022-06,El Salvador,1.37
2022-06,Armenia,0.0
2022-06,Mozambique,3.94
2022-06,Tajikistan,5.72
2022-06,Papua New Guinea,1.33
2022-06,North Macedonia,6.89
2022-06,Mongolia,6.84
2022-06,Luxembourg,2.24
2022-06,Estonia,0.25
2022-06,Haiti,1.78
2022-06,Slovenia,3.17
2022-06,Kyrgyzstan,10.19
2022-06,Bolivia,42.51
2022-06,Sri Lanka,0.47
2022-06,Fiji,0.03
2022-06,Aruba,3.11
2022-06,Malta,0.06
2022-06,Suriname,1.46
2022-06,Cyprus,13.9
2022-06,Chad,0.0
2022-06,Comoros,0.02
2022-06,Burundi,0.03
2022-09,China,1948.31
2022-09,Japan,845.97
2022-09,Switzerland,1040.0
2022-09,"Taiwan, China",423.63
